date_id,date_iso_format,year_number,quarter_number,month_number,day_number,month_name,day_name,week_of_the_year,week_of_the_month
20120928,2012-09-28,2012,3,9,28,September,Friday,39,4
20120929,2012-09-29,2012,3,9,29,September,Saturday,39,5
20120930,2012-09-30,2012,3,9,30,September,Sunday,40,5
20121001,2012-10-01,2012,4,10,1,October,Monday,40,1
20121002,2012-10-02,2012,4,10,2,October,Tuesday,40,1
20121003,2012-10-03,2012,4,10,3,October,Wednesday,40,1
20121004,2012-10-04,2012,4,10,4,October,Thursday,40,1
20121005,2012-10-05,2012,4,10,5,October,Friday,40,1
20121006,2012-10-06,2012,4,10,6,October,Saturday,40,1
20121007,2012-10-07,2012,4,10,7,October,Sunday,41,1
20121008,2012-10-08,2012,4,10,8,October,Monday,41,2
20121009,2012-10-09,2012,4,10,9,October,Tuesday,41,2
20121010,2012-10-10,2012,4,10,10,October,Wednesday,41,2
20121011,2012-10-11,2012,4,10,11,October,Thursday,41,2
20121012,2012-10-12,2012,4,10,12,October,Friday,41,2
20121013,2012-10-13,2012,4,10,13,October,Saturday,41,2
20121014,2012-10-14,2012,4,10,14,October,Sunday,42,2
20121015,2012-10-15,2012,4,10,15,October,Monday,42,3
20121016,2012-10-16,2012,4,10,16,October,Tuesday,42,3
20121017,2012-10-17,2012,4,10,17,October,Wednesday,42,3
20121018,2012-10-18,2012,4,10,18,October,Thursday,42,3
20121019,2012-10-19,2012,4,10,19,October,Friday,42,3
20121020,2012-10-20,2012,4,10,20,October,Saturday,42,3
20121021,2012-10-21,2012,4,10,21,October,Sunday,43,3
20121022,2012-10-22,2012,4,10,22,October,Monday,43,4
20121023,2012-10-23,2012,4,10,23,October,Tuesday,43,4
20121024,2012-10-24,2012,4,10,24,October,Wednesday,43,4
20121025,2012-10-25,2012,4,10,25,October,Thursday,43,4
20121026,2012-10-26,2012,4,10,26,October,Friday,43,4
20121027,2012-10-27,2012,4,10,27,October,Saturday,43,4
20121028,2012-10-28,2012,4,10,28,October,Sunday,44,4
20121029,2012-10-29,2012,4,10,29,October,Monday,44,5
20121030,2012-10-30,2012,4,10,30,October,Tuesday,44,5
20121031,2012-10-31,2012,4,10,31,October,Wednesday,44,5
20121101,2012-11-01,2012,4,11,1,November,Thursday,44,1
20121102,2012-11-02,2012,4,11,2,November,Friday,44,1
20121103,2012-11-03,2012,4,11,3,November,Saturday,44,1
20121104,2012-11-04,2012,4,11,4,November,Sunday,45,1
20121105,2012-11-05,2012,4,11,5,November,Monday,45,1
20121106,2012-11-06,2012,4,11,6,November,Tuesday,45,1
20121107,2012-11-07,2012,4,11,7,November,Wednesday,45,1
20121108,2012-11-08,2012,4,11,8,November,Thursday,45,2
20121109,2012-11-09,2012,4,11,9,November,Friday,45,2
20121110,2012-11-10,2012,4,11,10,November,Saturday,45,2
20121111,2012-11-11,2012,4,11,11,November,Sunday,46,2
20121112,2012-11-12,2012,4,11,12,November,Monday,46,2
20121113,2012-11-13,2012,4,11,13,November,Tuesday,46,2
20121114,2012-11-14,2012,4,11,14,November,Wednesday,46,2
20121115,2012-11-15,2012,4,11,15,November,Thursday,46,3
20121116,2012-11-16,2012,4,11,16,November,Friday,46,3
20121117,2012-11-17,2012,4,11,17,November,Saturday,46,3
20121118,2012-11-18,2012,4,11,18,November,Sunday,47,3
20121119,2012-11-19,2012,4,11,19,November,Monday,47,3
20121120,2012-11-20,2012,4,11,20,November,Tuesday,47,3
20121121,2012-11-21,2012,4,11,21,November,Wednesday,47,3
20121122,2012-11-22,2012,4,11,22,November,Thursday,47,4
20121123,2012-11-23,2012,4,11,23,November,Friday,47,4
20121124,2012-11-24,2012,4,11,24,November,Saturday,47,4
20121125,2012-11-25,2012,4,11,25,November,Sunday,48,4
20121126,2012-11-26,2012,4,11,26,November,Monday,48,4
20121127,2012-11-27,2012,4,11,27,November,Tuesday,48,4
20121128,2012-11-28,2012,4,11,28,November,Wednesday,48,4
20121129,2012-11-29,2012,4,11,29,November,Thursday,48,5
20121130,2012-11-30,2012,4,11,30,November,Friday,48,5
20121201,2012-12-01,2012,4,12,1,December,Saturday,48,1
20121202,2012-12-02,2012,4,12,2,December,Sunday,49,1
20121203,2012-12-03,2012,4,12,3,December,Monday,49,1
20121204,2012-12-04,2012,4,12,4,December,Tuesday,49,1
20121205,2012-12-05,2012,4,12,5,December,Wednesday,49,1
20121206,2012-12-06,2012,4,12,6,December,Thursday,49,1
20121207,2012-12-07,2012,4,12,7,December,Friday,49,1
20121208,2012-12-08,2012,4,12,8,December,Saturday,49,2
20121209,2012-12-09,2012,4,12,9,December,Sunday,50,2
20121210,2012-12-10,2012,4,12,10,December,Monday,50,2
20121211,2012-12-11,2012,4,12,11,December,Tuesday,50,2
20121212,2012-12-12,2012,4,12,12,December,Wednesday,50,2
20121213,2012-12-13,2012,4,12,13,December,Thursday,50,2
20121214,2012-12-14,2012,4,12,14,December,Friday,50,2
20121215,2012-12-15,2012,4,12,15,December,Saturday,50,3
20121216,2012-12-16,2012,4,12,16,December,Sunday,51,3
20121217,2012-12-17,2012,4,12,17,December,Monday,51,3
20121218,2012-12-18,2012,4,12,18,December,Tuesday,51,3
20121219,2012-12-19,2012,4,12,19,December,Wednesday,51,3
20121220,2012-12-20,2012,4,12,20,December,Thursday,51,3
20121221,2012-12-21,2012,4,12,21,December,Friday,51,3
20121222,2012-12-22,2012,4,12,22,December,Saturday,51,4
20121223,2012-12-23,2012,4,12,23,December,Sunday,52,4
20121224,2012-12-24,2012,4,12,24,December,Monday,52,4
20121225,2012-12-25,2012,4,12,25,December,Tuesday,52,4
20121226,2012-12-26,2012,4,12,26,December,Wednesday,52,4
20121227,2012-12-27,2012,4,12,27,December,Thursday,52,4
20121228,2012-12-28,2012,4,12,28,December,Friday,52,4
20121229,2012-12-29,2012,4,12,29,December,Saturday,52,5
20121230,2012-12-30,2012,4,12,30,December,Sunday,53,5
20121231,2012-12-31,2012,4,12,31,December,Monday,53,5
20130101,2013-01-01,2013,1,1,1,January,Tuesday,00,1
20130102,2013-01-02,2013,1,1,2,January,Wednesday,00,1
20130103,2013-01-03,2013,1,1,3,January,Thursday,00,1
20130104,2013-01-04,2013,1,1,4,January,Friday,00,1
20130105,2013-01-05,2013,1,1,5,January,Saturday,00,1
20130106,2013-01-06,2013,1,1,6,January,Sunday,01,1
20130107,2013-01-07,2013,1,1,7,January,Monday,01,1
20130108,2013-01-08,2013,1,1,8,January,Tuesday,01,2
20130109,2013-01-09,2013,1,1,9,January,Wednesday,01,2
20130110,2013-01-10,2013,1,1,10,January,Thursday,01,2
20130111,2013-01-11,2013,1,1,11,January,Friday,01,2
20130112,2013-01-12,2013,1,1,12,January,Saturday,01,2
20130113,2013-01-13,2013,1,1,13,January,Sunday,02,2
20130114,2013-01-14,2013,1,1,14,January,Monday,02,2
20130115,2013-01-15,2013,1,1,15,January,Tuesday,02,3
20130116,2013-01-16,2013,1,1,16,January,Wednesday,02,3
20130117,2013-01-17,2013,1,1,17,January,Thursday,02,3
20130118,2013-01-18,2013,1,1,18,January,Friday,02,3
20130119,2013-01-19,2013,1,1,19,January,Saturday,02,3
20130120,2013-01-20,2013,1,1,20,January,Sunday,03,3
20130121,2013-01-21,2013,1,1,21,January,Monday,03,3
20130122,2013-01-22,2013,1,1,22,January,Tuesday,03,4
20130123,2013-01-23,2013,1,1,23,January,Wednesday,03,4
